Symbol,Price,Market Cap (Cr),Score (%),Penny_stock,market_cap,stock_price,eps,eps_growth_5y,roe,roce,operating_margin,net_margin,gross_margin,de_ratio,interest_coverage,current_ratio,quick_ratio,free_cash_flow,cash_conversion_ratio,revenue,revenue_growth_5y,profit,profit_growth_5y,operating_leverage,pe_ratio,peg_ratio,pb_ratio,ev_ebitda,beta,dividend_yield,liquidity,promoter_holding,promoter_holding_growth,quarterly_revenue,quarterly_profit,quarterly_eps,quarterly_revenue_growth,quarterly_profit_growth,quarterly_eps_growth,quarterly_de_ratio,quarterly_current_ratio,quarterly_interest_coverage,market_cap (s),stock_price (s),eps_growth_5y (s),roe (s),roce (s),operating_margin (s),net_margin (s),de_ratio (s),interest_coverage (s),current_ratio (s),free_cash_flow (s),revenue_growth_5y (s),profit_growth_5y (s),cash_flow_growth (s),pe_ratio (s),peg_ratio (s),pb_ratio (s),ev_ebitda (s),liquidity (s),promoter_holding (s),promoter_holding_growth (s),Error
PAR.NS,87.77,107.9977856,59.04761904761905,True,1079977856.0,87.77,10.65,0.13183382615852257,0.124280006,0.06752,0.02623,0.12646,0.58168,,136.9120188531029,4.68,3.92,120305624.0,,1036556000.0,0.029148890377729053,131086000.0,0.049678794687260774,1.7043116922631611,8.241315,0.6251290158331819,0.9695985,3.896,-0.052,,20563.0,73.41,0.0,"[196108000.0, 293395000.0, 286589000.0, 260464000.0, 223299000.0]","[8536000.0, 47972000.0, 41296000.0, 33281000.0, 16509000.0]","[0.69, 3.9, 3.36, 2.7, 1.34]","[0.49608888979541876, -0.0231973960019769, -0.09115841850175688, -0.1426876650899932]","[4.619962511715089, -0.13916451263236884, -0.1940865943432778, -0.5039512033893212]","[4.6521739130434785, -0.13846153846153852, -0.1964285714285714, -0.5037037037037038]","[0.0, 0.0, 0.0]",[],"[21.084541062801932, 436.27027027027026, 102.09653916211293, 275.71165644171776, 122.85026737967914]",5.0,5.0,3.0,3.0,0.0,0.0,3.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,5.0,3.0,
PARACABLES.NS,67.81,2069.6276992,36.19047619047619,False,20696276992.0,67.81,1.96,-0.0652798394659363,,,0.04542,0.03665,0.20984,15.807,4.808671065032987,2.65,2.021,,,19133500000.0,0.34678618425203145,597500000.0,0.07746159495428784,0.2233698990095626,34.596935,,2.6598415,86.4,,,3815734.0,49.19,0.07000000000000028,"[5733100000.0, 4609200000.0, 4280000000.0, 4511200000.0, 5070200000.0]","[205200000.0, 74800000.0, 132500000.0, 185000000.0, 187400000.0]","[0.67, 0.25, 0.43, 0.61, 0.62]","[-0.19603704801939614, -0.07142237264601237, 0.05401869158878503, 0.12391381450611805]","[-0.635477582846004, 0.7713903743315509, 0.39622641509433953, 0.012972972972973063]","[-0.6268656716417911, 0.72, 0.4186046511627908, 0.016393442622950838]","[0.15807061061344094, 0.13637637263666325, 0.046326584222775864, 0.03321012325748713]",[],"[4.656458055925433, 2.8584229390681, 5.330900243309002, 7.266169154228856, 6.4978354978354975]",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,
PARADEEP.NS,134.52,13965.4709248,63.8095238095238,False,139654709248.0,134.52,9.58,0.3502127623583273,0.18359,0.07517,0.06734,0.04567,0.26086,101.822,3.516124142635189,1.147,0.525,-33341513728.0,,218263400000.0,0.6601902090200629,9963500000.0,0.48509565256731824,0.7347816522261941,14.041754,0.40094923741336685,2.057321,9.503,-0.072,0.73,5520991.0,57.79,0.0899999999999963,"[47019700000.0, 57486700000.0, 37540600000.0, 41939600000.0, 49895500000.0]","[1556000000.0, 1820600000.0, 2558500000.0, 1721900000.0, 2093400000.0]","[1.5, 1.75, 3.14, 1.66, 2.02]","[0.22260882140889882, -0.3469689510791192, 0.1171798000031965, 0.18969899569857596]","[0.17005141388174816, 0.4053059430956827, -0.3269884698065273, 0.21575004355653649]","[0.16666666666666674, 0.7942857142857143, -0.4713375796178344, 0.2168674698795181]","[1.018225887778541, 1.0690695901347596, 1.1561539034485695]",[],"[2.2946148427995134, 2.837493110778679, 4.93994928538497, 3.0060560181680547, 3.7997870074547393]",4.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,
PARAGMILK.NS,230.84,2920.323072,60.952380952380956,False,29203230720.0,230.84,10.57,0.29692756997153147,0.118360005,0.069409996,0.06419,0.035380002,0.26715,48.262,2.872343039685465,1.713,0.408,1308287488.0,,38175000000.0,0.10184648647189354,1350500000.0,0.3636851718679448,3.5709152516352205,21.839169,0.7355049247226815,2.2862687,11.197,0.505,0.43,509864.0,40.65,0.0,"[9453400000.0, 10126900000.0, 10079500000.0, 8515200000.0, 9182500000.0]","[322400000.0, 295700000.0, 456500000.0, 275800000.0, 262100000.0]","[2.58, 2.37, 3.83, 2.31, 2.2]","[0.07124420843294477, -0.004680603146076323, -0.15519619028721665, 0.07836574596016543]","[-0.08281637717121593, 0.5437943862022321, -0.3958378970427163, -0.049673676577229875]","[-0.08139534883720934, 0.6160337552742616, -0.3968668407310705, -0.04761904761904756]","[0.48261505212306127, 0.4511151366083893, 0.6393296853625171, 0.6737840674126949]",[],"[2.9542356377799415, 2.5658653846153845, 3.520718921617574, 2.4575424575424574, 2.2937201907790143]",5.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,3.0,5.0,0.0,3.0,5.0,3.0,3.0,5.0,3.0,3.0,
PARAS.NS,1182.9,9532.6748672,60.952380952380956,False,95326748672.0,1182.9,10.98,0.33199565540912856,0.13137999,0.07122,0.22305,0.18486,0.49933997,3.731,26.251072961373392,3.225,2.256,551851520.0,,4765700000.0,0.2924397365347664,881000000.0,0.34685967138035734,1.1860893991029884,107.73225,3.2449897534724723,14.1974125,78.296,0.6,0.04,8005125.0,53.2,0.0,"[1713100000.0, 1063500000.0, 1057200000.0, 931900000.0, 1082300000.0]","[343800000.0, 182100000.0, 206400000.0, 148700000.0, 197200000.0]","[4.27, 2.26, 2.56, 1.845, 2.45]","[-0.3791956102971221, -0.005923836389280623, -0.11852062050699963, 0.16139070715742032]","[-0.4703315881326352, 0.13344316309719928, -0.2795542635658915, 0.32616005379959656]","[-0.4707259953161592, 0.1327433628318586, -0.279296875, 0.32791327913279145]","[0.0373014997794442, 0.08330480089318944, 0.03753968348223299, 0.1456086938136919]",[],"[29.0, 26.77777777777778, 23.15, 24.433734939759034, 15.057894736842105]",5.0,3.0,5.0,3.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,
PARASPETRO.NS,2.02,67.51264,24.761904761904763,False,675126400.0,2.02,-0.01,,-0.01754,-0.05722,-4.4407,-0.23607999,1.0,,,278.616,4.041,-19603376.0,,0.0,,-3537000.0,,,,,3.1076925,,-1.477,,274119.0,40.19,0.0,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-12851000.0, 4607000.0, 2684000.0, 2023000.0, -8111000.0]","[-0.04, 0.01, 0.01, 0.01, -0.02]",[],"[-1.358493502451171, -0.4174082917299762, -0.246274217585693, -5.009391992090954]","[-1.25, 0.0, 0.0, -3.0]",[0.0],[],[],5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,
PARKHOSPS.NS,289.7,12513.038336,55.23809523809524,False,125130383360.0,289.7,6.88,0.1054288089069404,0.16936001,0.09649,0.23862,0.1537,0.63129,17.307,7.021635391016388,2.057,1.938,1615543808.0,,16793560000.0,0.10273068660004214,2581200000.0,0.05523130353950201,0.5376319906683009,42.10756,3.993933009066562,5.703991,25.991,,,945274.0,82.89,0.0,"[4604130000.0, 4099660000.0, 3539190000.0, 3481290000.0]","[708640000.0, 507790000.0, 448350000.0, 455870000.0]","[1.640633, 1.35, 1.038013, 1.055424]","[-0.10956901738221991, -0.13671133703770555, -0.01635967551897466]","[-0.2834302325581395, -0.11705626341597908, 0.016772610683617684]","[-0.1771468695314552, -0.23110148148148146, 0.016773393011455306]","[0.18011319575229082, 0.6111952231049818, 0.6376943163831138]",[],"[8.398211091234346, 6.236585039475445, 5.207925854905721, 5.247504609320363]",4.0,5.0,3.0,5.0,0.0,5.0,5.0,0.0,5.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,
PARKHOTELS.NS,119.54,2550.6756608,48.57142857142857,False,25506756608.0,119.54,3.08,,0.049250003,0.048189998,0.18372,0.09291001,0.64659,27.784,4.867514218802275,1.228,0.554,-955062528.0,,7072800000.0,0.1251173001854149,657100000.0,0.1098197480585994,0.8777343172834963,38.81169,,1.8892437,12.876,0.981,0.41,164650.0,68.21,0.06999999999999318,"[1837000000.0, 2000600000.0, 1653900000.0, 1542500000.0, 1773200000.0]","[118800000.0, 241900000.0, 162000000.0, 134100000.0, 265800000.0]","[0.56, 1.13, 0.76, 0.63, 1.25]","[0.08905824714207955, -0.17329801059682093, -0.06735594655057742, 0.1495623987034036]","[1.0361952861952863, -0.3303017775940471, -0.17222222222222228, 0.9821029082774049]","[1.0178571428571423, -0.327433628318584, -0.17105263157894735, 0.9841269841269842]","[0.2777951606174385, 0.23436650353452965, 0.1305407594305828, 0.1129323075165825]",[],"[3.77841561423651, 5.072205736894164, 7.072052401746725, 4.453004622496148, 7.527545909849749]",5.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,3.0,5.0,5.0,5.0,
PARSVNATH.NS,2.76,120.1100032,26.666666666666668,False,1201100032.0,2.76,-10.15,0.09778331428757148,,,-0.33521998,-1.8809199,0.51658,,0.23039962778360693,,,,,2524553000.0,-0.34465108239516884,-3453741000.0,-0.11143825065026214,0.3233364302117283,,,-0.053354986,-171.186,-0.282,,108397.0,49.86,-0.23000000000000398,"[610432000.0, 539638000.0, 591544000.0, 582353000.0, 470475000.0]","[-1494754000.0, -1538080000.0, -849578000.0, -314559000.0, -1280302000.0]","[-3.29, -3.53, -0.71, -2.94]","[-0.11597360557768921, 0.09618670293789533, -0.01553730576254686, -0.19211371796831134]","[0.02898537150594671, -0.4476373140538854, -0.6297467683956035, 3.070149002253949]","[0.07294832826747721, -0.7988668555240793, 3.140845070422535]","[-1.4642482827392709, -1.628659662920853, -1.5849818375615357]",[],"[-0.15860081086129404, -0.2958167907713804, 0.4498237693693296, 0.6447309589189579, -0.21327766860027705]",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,3.0,0.0,
PASHUPATI.NS,86.57,1366.4208896,43.80952380952381,False,13664208896.0,86.57,0.07,-0.503690171392265,0.06525,0.0354,0.028989999,0.0150999995,0.1137,60.103,2.3159316480624614,2.082,1.319,104590000.0,,6878121000.0,0.23201617682197706,103891000.0,0.3887827424412862,1.6756708422947337,1236.7142,,8.002403,52.977,-0.135,0.06,176505.0,65.99,0.0,"[1702685000.0, 1588415000.0, 2402060000.0, 1184961000.0, 1282626000.0]","[16686000.0, 26459000.0, 40898000.0, 19849000.0, 71924000.0]","[0.011, 0.168, 0.259, 0.126, 0.046]","[-0.06711165012906084, 0.5122370413273609, -0.506689674695886, 0.08242043409023592]","[0.5857005873187102, 0.5457122340224498, -0.5146706440412734, 2.6235578618570203]","[14.272727272727275, 0.5416666666666665, -0.5135135135135136, -0.6349206349206349]","[0.6017738913179262, 0.5697988059917595, 0.733604340081937]",[],"[2.486475993270351, 2.2205226508097957, 2.91594221844565, 1.7548139364165114, 4.326512651265126]",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,
PASUPTAC.NS,63.55,566.44096,70.47619047619048,False,5664409600.0,63.55,7.84,0.24835183938821492,0.1749,0.099989995,0.14536001,0.06922,0.29788,24.599,8.628132578819725,4.253,2.637,387416992.0,,10101600000.0,0.06949991963284097,699200000.0,0.24870539817972914,3.5784990758781796,8.105867,0.32638642902616843,1.3002026,4.709,0.423,,99098.0,65.87,0.0,"[2446300000.0, 2692300000.0, 2802500000.0, 2160500000.0, 1683200000.0]","[262800000.0, 256900000.0, 162000000.0, 17500000.0, 112700000.0]","[2.95, 2.88, 1.82, 0.2, 1.26]","[0.10056002943220377, 0.04093154551870137, -0.2290811775200714, -0.22092108308261982]","[-0.022450532724505368, -0.3694044375243285, -0.8919753086419753, 5.44]","[-0.023728813559322104, -0.36805555555555547, -0.8901098901098901, 5.3]","[0.24599237517798908, 0.28845499515795536, 0.295895728045332, 0.296410854975197]",[],"[19.030150753768844, 11.17201166180758, 6.994490358126722, 1.7228915662650603, 19.154761904761905]",5.0,5.0,5.0,5.0,0.0,3.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,
PATANJALI.NS,412.6,44885.917696,47.61904761904761,False,448859176960.0,412.6,16.67,0.26808270937985146,0.14832,0.061290003,0.0344,0.044970002,0.13417,21.295,11.397130825801675,2.141,0.624,-23616813056.0,,401695781000.0,0.08709391092344321,18144747000.0,0.2696977335000965,3.0966313332417084,24.75105,0.9232617074505081,3.4249191,24.262,,0.85,2006993.0,68.25,-0.010000000000005116,"[111556031000.0, 104837104000.0, 88997053000.0, 95119455000.0, 89968714000.0]","[5239755000.0, 5934434000.0, 1803590000.0, 3585190000.0, 3708801000.0]","[4.82, 5.46, 1.66, 3.3, 3.41]","[-0.06022916860496763, -0.15109203130983095, 0.06879331161673408, -0.05415023666819785]","[0.13257852704945172, -0.6960805360713422, 0.9878076502974622, 0.0344782284899825]","[0.13278008298755184, -0.6959706959706959, 0.9879518072289157, 0.03333333333333344]","[0.21295059684551434, 0.06927129505240351, 0.10306297127656065]",[],"[7.566916077972383, 11.34055769743977, 11.4651058025076, 19.25160732982209, 25.213775153062734]",4.0,5.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,0.0,
PATELENG.NS,34.52,3296.8247296,53.333333333333336,False,32968247296.0,34.52,2.84,-0.017840981840556158,0.0655,0.03798,0.1333,0.052750003,0.26187,27.377,1.9702743182523512,1.449,0.306,11689384960.0,,51027420000.0,0.1176738096052723,2691650000.0,0.136238544664262,1.1577643752782685,12.15493,,0.807561,6.218,0.594,,19991357.0,31.48,0.0,"[14214750000.0, 12393530000.0, 12084690000.0, 12334450000.0, 16118590000.0]","[436250000.0, 715660000.0, 730300000.0, 809440000.0, 381650000.0]","[0.42, 0.82, 0.81157, 0.888862, 0.41]","[-0.1281218452663606, -0.024919453940886904, 0.02066747264514035, 0.3067943848327246]","[0.6404813753581662, 0.020456641421904287, 0.10836642475694913, -0.5285011860051394]","[0.9523809523809523, -0.010280487804878002, 0.09523762583634188, -0.5387360467654148]","[0.2738956461887597, 0.3966103504688638, 0.42678297438114204, 0.3986792155074916]",[],"[1.7136288626028242, 1.5433448605694946, 2.1666052970726706, 2.4418591919413117, 1.6578056235494059]",5.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,5.0,3.0,3.0,0.0,5.0,0.0,5.0,5.0,5.0,3.0,3.0,
PATELRMART.NS,211.69,707.0557696,59.04761904761905,False,7070557696.0,211.69,13.03,0.3850451885009787,0.15668,0.067,0.03227,0.037249997,0.16878,44.929,5.2617518414334725,2.246,0.879,-1127503744.0,,10483293000.0,0.013099420058628297,390489000.0,0.3358805305549655,25.640870286752,16.246355,0.42193372324034917,1.9418786,11.732,,,142718.0,70.0,0.0,"[3341616000.0, 3092693000.0, 2224441000.0, 2196685000.0, 2283103000.0]","[99808000.0, 120042000.0, 101396000.0, 71770000.0, 61279000.0]","[2.99, 3.59, 3.59, 2.148768, 1.834672]","[-0.07449180276848089, -0.28074302881016644, -0.012477741598900582, 0.03934018760086211]","[0.20272924014107097, -0.1553289681944653, -0.29218115113022214, -0.1461752821513167]","[0.2006688963210701, 0.0, -0.40145738161559885, -0.14617492442180824]","[0.4492852832320763, 0.3368159301137214, 1.356473445172336]",[],"[6.384056540450902, 6.247194697814817, 5.684290762940891, 3.540615967307884, 2.9193544484502407]",5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,3.0,5.0,3.0,3.0,5.0,5.0,3.0,
PATINTLOG.NS,16.18,112.5897344,53.333333333333336,False,1125897344.0,16.18,1.38,0.07531488604643832,,,0.03175,0.018660001,0.08728,5.065,29.87801458216489,1.919,1.644,,,3565977000.0,0.08672442884536125,95839000.0,0.25086364103154124,2.8926525590483556,11.724638,1.5567490858010087,0.90903986,4.835,,1.88,200953.0,35.99,0.0800000000000054,"[965758000.0, 882306000.0, 939679000.0, 778234000.0, 864666000.0]","[29787000.0, 26880000.0, 22788000.0, 16395000.0, 18596000.0]","[0.43, 0.39, 0.32, 0.24, 0.28]","[-0.08641088140093067, 0.06502619272678634, -0.17180867083333773, 0.11106171151607347]","[-0.09759290965857592, -0.15223214285714282, -0.2805423907319642, 0.1342482464165904]","[-0.09302325581395343, -0.17948717948717952, -0.25, 0.16666666666666674]","[0.05065006886511425, 0.10698325530706786, 0.10743620957076314, 0.11444076162265662]",[],"[64.71034482758621, 32.47010550996483, 21.641304347826086, 16.932944606413994, 22.301260022909506]",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,5.0,3.0,5.0,5.0,5.0,3.0,5.0,
PAUSHAKLTD.NS,487.1,1201.0382336,37.142857142857146,False,12010382336.0,487.1,15.94,-0.10031806658943876,0.082229994,0.03999,0.15996,0.17992,0.79061997,15.666,46.414414414414416,2.012,1.268,-512216992.0,,2186000000.0,0.01222778948521186,393300000.0,-0.10030497625952772,-8.203034275396657,30.558346,,2.4472592,20.574,0.427,0.51,17980.0,67.28,0.0,"[551400000.0, 488000000.0, 587800000.0, 558800000.0, 523600000.0]","[125100000.0, 61700000.0, 86100000.0, 120300000.0, 96000000.0]","[5.07, 2.5, 3.4925, 4.88, 3.9]","[-0.1149800507798332, 0.20450819672131137, -0.0493365090166723, -0.06299212598425197]","[-0.5067945643485212, 0.3954619124797407, 0.39721254355400704, -0.2019950124688279]","[-0.5069033530571992, 0.397, 0.3972798854688617, -0.2008196721311475]","[0.156662322853885, 0.12492972702854645, 0.05372901287638473]",[],"[16.705882352941178, 743.0, 284.5, 391.75, 204.83333333333334]",5.0,5.0,0.0,0.0,0.0,3.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,3.0,
PAVNAIND.NS,18.22,254.2236416,30.476190476190478,True,2542236416.0,18.22,0.33,-0.216514830550679,0.02465,0.02763,0.07879,0.015520001,0.35497,52.07,2.2385255127563783,1.374,0.338,-540118144.0,,2970434000.0,-0.06354268866818791,46097000.0,-0.17991570082299657,2.8314146693177276,55.212116,,1.2789555,13.42,0.03,,41830.0,61.5,0.0,"[544547000.0, 1080307000.0, 741537000.0, 604043000.0, 662318000.0]","[24379000.0, 30013000.0, 12660000.0, -20954000.0, 16990000.0]","[0.17, 0.22, 0.91, -0.15, 1.39]","[0.9838636518059964, -0.31358678597843026, -0.18541758536661013, 0.09647491983186618]","[0.2311005373477173, -0.5781827874587679, -2.655134281200632, -1.8108237090770258]","[0.2941176470588234, 3.1363636363636367, -1.164835164835165, -10.266666666666666]","[0.554167286696637, 0.3929579780635747, 0.18262846716644202, 1.5290251215621407]",[],"[2.3811825594453397, 3.186504927975739, 2.9733654507914657, -0.7263368601658564, 2.1124586074915066]",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,5.0,3.0,
PAYTM.NS,1133.1,72556.5898752,27.61904761904762,False,725565898752.0,1133.1,8.55,,0.03558,-0.00116,0.0,0.06554,0.36731,1.073,33.333333333333336,2.546,2.077,32686999552.0,,84370000000.0,0.0219736849924399,5530000000.0,,,132.5263,,4.532926,115.992,-0.266,,1861655.0,,,"[22640000000.0, 21940000000.0, 19175000000.0, 19120000000.0, 18280000000.0]","[1840000000.0, 2250000000.0, 1225000000.0, -5400000000.0, -2080000000.0]","[2.87, 3.52, 1.92, -8.47, -3.27]","[-0.030918727915194344, -0.12602552415679125, -0.002868318122555391, -0.043933054393305415]","[0.22282608695652173, -0.4555555555555556, -5.408163265306122, -0.6148148148148148]","[0.2264808362369337, -0.4545454545454546, -5.411458333333334, -0.6139315230224321]","[0.010732559590665169, 0.010674333020556743, 0.011416027855383218]",[],"[39.8, 58.5, 32.625, -107.4, -49.75]",3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,
PCBL.NS,319.55,12573.0963456,31.428571428571427,False,125730963456.0,319.55,5.14,-0.23931102403305726,0.05125,0.0364,0.07217,0.02416,0.30166999,124.132,1.6165303324034233,0.827,0.469,2557087488.0,,81893000000.0,0.12498481767897252,1978700000.0,-0.23490021355179402,-1.879429981288949,62.16926,,3.1474695,16.61,0.489,1.89,1914974.0,53.38,0.0,"[20660600000.0, 18456200000.0, 21140500000.0, 20874900000.0, 20100000000.0]","[402500000.0, 20300000.0, 940500000.0, 1001600000.0, 930500000.0]","[1.02, 0.05, 2.49, 2.65, 2.47]","[-0.10669583651975256, 0.14544164020762662, -0.012563562829639774, -0.03712113590963306]","[-0.9495652173913044, 45.330049261083744, 0.06496544391281223, -0.07098642172523961]","[-0.9509803921568627, 48.800000000000004, 0.06425702811244971, -0.06792452830188667]","[1.2453036467563587, 1.506807412696352, 1.286559046734952]",[],"[1.5390472270809754, 1.0937058989556874, 2.069425901201602, 2.2226638231872817, 2.0493544002718314]",4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,
PCJEWELLER.NS,8.53,8283.0860288,46.666666666666664,False,82830860288.0,8.53,0.83,,0.09946,0.04558,0.08432999,0.21309,0.22652,14.271,6.3686230248307,7.048,0.661,-7016974848.0,,33528800000.0,0.1068362256152875,7144600000.0,,,10.277108,,0.7977181,11.251,0.332,,41388671.0,38.5,-2.219999999999999,"[9273400000.0, 8753800000.0, 8252500000.0, 7249100000.0, 6990200000.0]","[1528900000.0, 1901000000.0, 2095400000.0, 1619300000.0, 947800000.0]","[0.2, 0.26, 0.3, 0.25, 0.16]","[-0.05603122910690794, -0.05726655852315565, -0.12158739775825511, -0.03571477838628245]","[0.2433775917326182, 0.10226196738558646, -0.2272119881645509, -0.41468535787068483]","[0.30000000000000004, 0.15384615384615374, -0.16666666666666663, -0.36]","[0.14271156375202618, 0.22028606282993035, 0.3473549928949748, 1.1694331322419165]",[],"[7.224969598702878, 7.277136258660508, 6.68026460859978, 4.928434197886648, 3.155754189944134]",5.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,5.0,0.0,3.0,0.0,0.0,5.0,0.0,5.0,3.0,5.0,3.0,0.0,
PDMJEPAPER.NS,82.48,783.1476224,64.76190476190476,False,7831476224.0,82.48,9.86,0.40474208645042675,0.14946,0.08023,0.14495,0.11585,0.32821998,6.351,38.6865671641791,3.471,1.525,-780956480.0,,8078800000.0,0.022156978060341448,935900000.0,0.1636591506245082,7.386348001916383,8.365112,0.20667759247281955,1.1680238,5.568,0.038,0.71,64292.0,71.56,0.0,"[2005500000.0, 2037500000.0, 2071300000.0, 1964500000.0, 1900800000.0]","[197200000.0, 207100000.0, 169200000.0, 362400000.0, 188500000.0]","[2.08, 2.18, 1.78, 3.82, 1.99]","[0.015956120668162654, 0.01658895705521468, -0.051561821078549674, -0.03242555357597354]","[0.05020283975659234, -0.1830033800096572, 1.1418439716312059, -0.47985651214128033]","[0.04807692307692313, -0.1834862385321101, 1.1460674157303368, -0.4790575916230366]","[0.06351197944673478, 0.018766331459339616, 0.020706415210873734, 0.027792017575979495]",[],"[25.144144144144143, 34.45238095238095, 31.342105263157894, 76.453125, 29.674418604651162]",5.0,5.0,5.0,3.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,
PDSL.NS,350.1,4962.8545024,29.523809523809526,False,49628545024.0,350.1,7.89,-0.2696010359898712,0.09936,0.03175,0.02438,0.00852,0.20599002,67.994,2.40263220235653,1.199,0.852,4888815104.0,,131100817000.0,0.08214328940008797,1116917000.0,-0.25021489389230867,-3.0460783311660355,44.372623,,2.806053,13.694,-0.003,0.92,395370.0,61.37,-0.030000000000001137,"[35190284000.0, 31724602000.0, 29994210000.0, 35257693000.0, 31248773000.0]","[490492000.0, 196245000.0, 129927000.0, 455057000.0, 277093000.0]","[3.47, 1.39, 0.92, 3.23, 1.97]","[-0.09848405883851352, -0.054544167331082694, 0.17548330161054415, -0.11370341218865343]","[-0.599901731322835, -0.33793472445157835, 2.502405196764337, -0.39108067780519806]","[-0.5994236311239194, -0.3381294964028776, 2.510869565217391, -0.3900928792569659]","[0.7167186986312166, 0.7464989068825592, 0.6864520731833245]",[],"[3.291378190309535, 2.2274679181029113, 1.8025299377962438, 4.06595029537584, 2.6794449280080794]",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,5.0,0.0,
PEARLPOLY.NS,18.5,31.144624,31.428571428571427,True,311446240.0,18.5,-2.83,,-0.15317,-0.12717,-0.55375,-0.24204001,0.41307998,,-102.25840336134453,4.748,4.241,-34671000.0,,197031000.0,0.04787572777033877,-47689000.0,-0.16436320866729992,-3.4331218828830115,,,1.0764575,-1.054,0.578,,6816.0,55.58,0.0,"[55937000.0, 46956000.0, 44960000.0, 49178000.0, 62281000.0]","[-40822000.0, -16426000.0, -19386000.0, 28944000.0, -44273000.0]","[-2.43, -0.98, -1.15, 1.72, -2.63]","[-0.16055562507821297, -0.04250787971718206, 0.09381672597864776, 0.26644027817316696]","[-0.5976189309685953, 0.18020211859247537, -2.4930362116991645, -2.529608899944721]","[-0.5967078189300412, 0.1734693877551019, -2.4956521739130437, -2.5290697674418605]","[0.0, 0.0, 0.0008408792053317231]",[],"[-225.15508021390374, -122.50375939849624, -321.98333333333335, 302.5, -519.2954545454545]",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,3.0,
